suburb_median,rooms,distance,bedrooms,bathrooms,cars,landsize,lattitude,longtitude,price
1366500,3,13.9,3,2,2,819,-37.781,145.1036,1125000
1366500,4,13.9,4,2,2,336,-37.794,145.1178,1152000
1366500,4,13.9,3,2,2,925,-37.7869,145.1183,1868000
1366500,3,13.9,4,3,3,655,-37.7798,145.1319,920000
1366500,4,13.9,4,2,2,317,-37.7815,145.1279,1050000
1366500,3,13.9,3,1,2,1073,-37.7772,145.1157,1850000
1366500,4,13.9,4,3,2,740,-37.7912,145.1127,1225000
1366500,4,13.9,4,2,2,716,-37.778,145.1173,1316000
1366500,5,13.9,5,3,2,656,-37.7752,145.1317,1400000
1366500,5,13.9,5,5,2,669,-37.7808,145.1185,2168000
1366500,4,13.9,4,2,2,655,-37.782,145.1194,1430000
1366500,4,13.9,4,2,2,780,-37.7955,145.139,1250000
1366500,4,13.9,4,3,2,507,-37.7738,145.1308,2000000
1366500,3,13.9,3,1,2,657,-37.7946,145.1375,1300000
1366500,4,13.9,4,2,2,806,-37.7939,145.1392,1468000
1366500,3,13.9,3,1,1,720,-37.79,145.1309,1275000
1366500,4,13.9,4,1,2,657,-37.7856,145.1374,1200000
1366500,3,13.9,3,1,2,1157,-37.7934,145.1336,1310000
1366500,4,13.9,4,2,3,767,-37.7735,145.1044,1250000
1366500,2,13.9,3,1,1,679,-37.7915,145.1224,1140000
1366500,3,13.9,3,1,2,657,-37.7807,145.1193,1180000
1366500,3,13.9,3,2,2,731,-37.7892,145.131,1485000
1366500,3,13.9,3,1,1,658,-37.7816,145.1066,1190000
1366500,3,13.9,2,2,2,366,-37.792,145.1077,900000
1366500,3,13.9,3,2,1,728,-37.7813,145.1318,1250000
1366500,3,13.9,3,1,1,827,-37.7848,145.1029,1030000
1366500,3,13.9,3,1,2,651,-37.7827,145.1051,1300000
1366500,5,13.9,4,2,2,659,-37.7903,145.1107,1510000
1366500,4,13.9,4,2,2,840,-37.78,145.1145,1460000
1366500,3,13.9,3,2,2,0,-37.7814,145.1273,958000
1366500,4,13.9,4,3,2,654,-37.7795,145.1294,1462500
1366500,3,13.9,3,1,2,811,-37.7927,145.1386,1430000
1366500,3,13.9,3,2,2,900,-37.7902,145.1344,1250000
1366500,4,13.9,4,3,2,654,-37.7856,145.1088,1460800
1366500,3,13.9,3,2,2,648,-37.7798,145.1368,1152500
1366500,5,13.9,5,4,2,500,-37.7863,145.1105,1650000
1366500,3,13.9,4,2,2,753,-37.7753,145.1114,1474000
1366500,3,13.9,3,1,1,764,-37.7934,145.1207,1391000
1366500,5,13.9,5,1,0,729,-37.7932,145.1123,1322000
1366500,4,13.9,4,3,2,650,-37.7785,145.1212,1401000
1366500,4,13.9,4,3,3,586,-37.7739,145.1287,1782000
1366500,4,13.9,4,3,2,657,-37.7954,145.1379,1520000
1366500,3,13.9,2,1,1,746,-37.7933,145.1417,990000
1366500,3,13.9,3,1,2,725,-37.7945,145.1172,1020000
1366500,3,13.9,3,2,2,0,-37.7901,145.1341,878000
1366500,3,13.9,3,2,2,771,-37.7765,145.117,1100000
1366500,3,13.9,3,2,2,649,-37.7794,145.1224,1202000
1366500,3,13.9,3,1,2,798,-37.7894,145.1333,1362000
1366500,4,13.9,4,2,4,769,-37.7781,145.1337,1810000
1366500,3,13.9,3,1,4,192,-37.7837,145.1027,826000
1366500,3,13.9,4,3,2,385,-37.7774,145.1205,900000
1963000,5,10.3,3,2,2,963,-37.7674,145.0518,1901000
1963000,4,10.3,4,3,2,724,-37.7594,145.0594,1650000
1963000,3,10.3,3,1,2,846,-37.7666,145.0591,1816000
1963000,4,10.3,4,3,2,723,-37.7615,145.0705,2050000
1963000,5,10.3,5,2,1,939,-37.7659,145.0585,1930000
1963000,2,10.3,2,1,1,1777,-37.7676,145.0597,2850000
1963000,4,10.3,3,2,3,871,-37.7612,145.0676,2600000
1963000,3,10.3,3,1,1,872,-37.7618,145.0649,1601000
1963000,3,10.3,3,2,1,555,-37.7585,145.0568,1100000
1963000,4,10.3,4,2,2,1484,-37.769,145.0616,2550000
1963000,4,10.3,4,3,2,597,-37.765,145.0646,2012000
1963000,4,10.3,4,3,2,1177,-37.7652,145.0687,2309000
2087500,2,8.5,2,1,2,239,-37.8845,144.999,900000
2087500,3,8.5,3,2,2,447,-37.8912,145.0138,1625000
2087500,2,8.5,2,1,1,221,-37.8829,145.0129,906000
2087500,4,8.5,4,2,0,147,-37.8852,144.9997,1100000
2087500,3,8.5,3,2,1,391,-37.8885,145.0133,1755000
2087500,4,8.5,4,1,1,489,-37.8916,145.0123,1400000
2087500,3,8.5,3,2,1,347,-37.8833,145.0118,1805000
2087500,3,8.5,3,2,2,331,-37.8847,144.9992,800000
2087500,3,8.5,3,1,2,275,-37.8859,144.9994,965000
2087500,2,8.5,2,2,2,155,-37.8887,145.0046,1160000
2087500,4,8.5,4,2,2,527,-37.883,145.0043,2600000
2087500,2,8.5,2,1,1,198,-37.8824,145.0133,900000
2087500,3,8.5,3,1,2,463,-37.8879,145.0134,1390000
2087500,3,8.5,3,2,2,492,-37.8789,145.0048,1800000
2087500,3,8.5,3,2,1,419,-37.8817,145.0126,2345000
2087500,3,8.5,3,1,1,590,-37.8807,145.0005,2160000
2087500,4,8.5,4,2,2,661,-37.8844,145.0117,3000000
2087500,3,8.5,3,2,0,195,-37.8831,145.0127,1500000
2087500,4,8.5,1,3,2,386,-37.883,144.999,1650000
2087500,3,8.5,3,2,2,517,-37.8813,145.0063,1750000
2087500,3,8.5,3,1,2,351,-37.8832,145.0133,1450000
2087500,4,8.5,4,3,2,669,-37.8871,145.0081,2806000
2087500,4,8.5,4,2,2,125,-37.8855,145.001,1007000
2087500,4,8.5,4,2,2,376,-37.892,145.008,1450000
2087500,4,8.5,5,3,2,701,-37.8897,145.008,2600000
2087500,2,8.5,2,1,1,147,-37.8849,144.9993,895000
2087500,4,8.5,3,3,2,420,-37.8891,145.0102,2050000
2087500,3,8.5,3,1,1,418,-37.8831,145.0153,1605000
1900000,3,7.7,3,1,2,463,-37.8787,144.985,2116000
1900000,3,7.7,3,1,2,327,-37.8846,144.9879,1911000
1900000,2,7.7,2,1,0,163,-37.8778,144.9904,1210000
1900000,3,7.7,3,1,0,257,-37.881,144.9841,1050000
1900000,3,7.7,3,2,1,116,-37.8789,144.9836,1238000
1900000,4,7.7,4,2,0,223,-37.882,144.993,1875000
1900000,2,7.7,2,1,0,249,-37.8778,144.9866,1180000
1900000,3,7.7,3,2,1,75,-37.8843,144.9917,878500
1900000,3,7.7,4,2,6,737,-37.8839,144.9831,3572000
1900000,3,7.7,3,2,2,316,-37.875,144.9813,1700000
1900000,3,7.7,3,2,1,246,-37.8861,144.9877,1625000
1900000,4,7.7,4,2,2,560,-37.8822,144.9913,2400000
1900000,3,7.7,3,2,0,218,-37.8758,144.9798,1561000
1900000,3,7.7,3,1,1,345,-37.8865,144.9891,1675000
1900000,4,7.7,3,3,0,235,-37.8775,144.9808,1875000
1900000,4,7.7,4,3,2,348,-37.8748,144.9778,2200000
1900000,3,7.7,3,2,2,374,-37.8747,144.987,1830000
1900000,3,7.7,2,1,1,393,-37.8835,144.9873,1925000
1400000,3,8,3,2,2,684,-37.7585,144.9317,1425000
1400000,3,8,3,1,1,445,-37.7505,144.8934,980000
1400000,3,8,3,1,3,688,-37.7578,144.9317,1295000
1400000,4,8,4,1,2,733,-37.7587,144.91,1900000
1400000,3,8,3,2,2,225,-37.7454,144.8987,911000
1400000,4,8,4,2,1,288,-37.7562,144.9286,900000
1400000,4,8,4,2,4,704,-37.7509,144.9219,1965000
1400000,3,8,3,1,2,549,-37.7479,144.8931,960000
1400000,4,8,4,2,1,291,-37.7544,144.9325,1670000
1400000,3,8,3,2,1,789,-37.7558,144.9073,1100000
1400000,4,8,3,2,2,648,-37.7493,144.9112,1800000
1400000,3,8,3,1,1,754,-37.7528,144.8967,1365000
1400000,2,8,2,1,1,646,-37.7502,144.8923,1130000
1400000,3,8,3,2,2,188,-37.7532,144.9178,1467000
1400000,2,8,2,1,0,634,-37.7406,144.894,1315000
1400000,3,8,3,1,1,669,-37.7534,144.9154,2390000
1400000,3,8,3,2,2,307,-37.7543,144.9249,1240000
1400000,5,8,5,4,6,877,-37.7491,144.9002,2800000
1400000,4,8,4,3,2,256,-37.7527,144.8957,1160000
1400000,6,8,6,4,2,860,-37.7484,144.9025,2620000
1400000,3,8,3,1,3,533,-37.7462,144.8953,1226000
1400000,3,8,3,1,3,477,-37.7499,144.9127,825000
1400000,4,8,4,2,1,554,-37.7508,144.8937,1402000
1400000,3,8,3,1,2,226,-37.7393,144.8931,897000
1400000,3,8,3,1,1,503,-37.7456,144.9059,1240000
1400000,3,8,4,2,2,1021,-37.7415,144.8987,1990000
1400000,3,8,3,1,2,396,-37.7484,144.8907,855000
1400000,4,8,3,2,2,725,-37.7551,144.9047,1775000
1400000,4,8,4,2,2,503,-37.7513,144.8925,1275000
1400000,5,8,5,2,2,611,-37.7527,144.9237,1800000
1400000,4,8,4,3,1,475,-37.7418,144.8938,1590000
1400000,3,8,3,2,1,619,-37.7543,144.9318,1385000
1400000,3,8,3,1,1,464,-37.7545,144.9332,980000
1400000,4,8,4,2,2,696,-37.7465,144.8983,1295000
1400000,2,8,2,1,1,196,-37.7515,144.9084,732500
1400000,4,8,4,1,2,638,-37.7523,144.9052,1635000
1400000,3,8,3,1,3,503,-37.7463,144.8934,980000
1400000,2,8,2,1,2,244,-37.7543,144.9307,1001000
1400000,5,8,5,3,2,700,-37.7461,144.9173,1575000
1400000,4,8,3,2,1,683,-37.7439,144.9195,1467000
1400000,3,8,3,1,0,438,-37.754,144.926,770000
1400000,2,8,2,1,1,649,-37.7445,144.9133,890000
1400000,2,8,3,1,2,319,-37.7555,144.9118,870000
1400000,4,8,4,2,2,858,-37.7442,144.8934,1500000
1400000,3,8,2,1,2,635,-37.74,144.8941,1266000
1400000,3,8,3,1,1,551,-37.7571,144.9335,1134000
1400000,5,8,5,2,5,963,-37.7501,144.9048,1756000
1400000,2,8,2,1,2,477,-37.7503,144.911,1065000
1400000,4,8,4,2,2,601,-37.7434,144.9256,1610000
1400000,3,8,3,1,3,855,-37.7432,144.8947,1695000
1400000,2,8,2,1,2,225,-37.7548,144.9113,930000
1400000,4,8,4,1,1,700,-37.755,144.9233,1870000
1400000,4,8,4,2,2,705,-37.7497,144.9089,1726000
1400000,3,8,3,1,1,420,-37.7441,144.9041,1050000
1400000,3,8,3,1,1,687,-37.7442,144.9045,1470000
1400000,3,8,3,1,1,175,-37.7393,144.894,801500
1400000,3,8,3,1,2,388,-37.7508,144.9163,1475000
1400000,4,8,4,3,1,519,-37.7517,144.9086,1600000
1400000,4,8,4,1,2,638,-37.7523,144.9052,1535000
1400000,3,8,3,2,2,383,-37.7565,144.9241,1400000
1400000,3,8,3,2,1,605,-37.7546,144.9042,1460000
1400000,4,8,4,2,3,715,-37.7582,144.9128,2355000
1400000,2,8,2,1,1,0,-37.7488,144.9165,1255000
1400000,4,8,4,1,2,650,-37.7452,144.8941,1560000
1400000,3,8,3,1,4,687,-37.7585,144.9316,1330000
1400000,3,8,3,2,1,858,-37.7417,144.8961,1625000
1400000,3,8,3,1,0,300,-37.7548,144.9315,1150000
1400000,3,8,3,1,1,325,-37.7525,144.9232,1085000
1400000,6,8,7,2,2,870,-37.7517,144.9018,1800000
1400000,3,8,3,2,2,563,-37.7579,144.9114,1630000
1400000,3,8,3,2,1,580,-37.753,144.891,850000
1400000,5,8,5,3,2,657,-37.7548,144.9098,1811000
1400000,3,8,3,2,3,440,-37.7524,144.9074,1500000
1400000,3,8,3,1,2,605,-37.7541,144.9265,1290000
1400000,3,8,3,1,1,429,-37.7453,144.9183,1045000
1400000,3,8,3,1,1,618,-37.7442,144.9249,1290000
1400000,2,8,2,1,1,414,-37.7466,144.8941,953000
1400000,3,8,3,1,2,0,-37.7566,144.9155,1100000
1400000,4,8,3,2,2,411,-37.757,144.9251,1270000
1400000,3,8,3,2,1,400,-37.7542,144.9117,1445000
1400000,4,8,3,1,2,533,-37.7509,144.8922,1113000
1400000,3,8,3,2,2,625,-37.7489,144.9073,1505000
1100000,3,9.4,3,2,2,758,-37.7401,144.9013,1580000
1100000,3,9.4,3,1,1,766,-37.7388,144.9006,1320000
1100000,5,9.4,5,3,2,463,-37.7379,144.9022,1360000
1100000,4,9.4,3,2,2,607,-37.7371,144.8973,1605000
1100000,3,9.4,3,2,2,10100,-37.7376,144.8954,1425000
1496000,3,5.8,3,2,0,327,-37.7723,145.0179,1250000
1496000,3,5.8,3,1,2,309,-37.7828,145.0154,1350000
1496000,3,5.8,2,1,2,530,-37.7788,145.0203,1125000
1496000,3,5.8,3,1,1,235,-37.7698,145.0183,1064000
1496000,2,5.8,2,1,2,537,-37.7689,145.0177,1220000
1496000,4,5.8,4,2,1,381,-37.7735,145.0192,1160000
1496000,2,5.8,2,1,1,66,-37.7722,145.0178,610000
1496000,4,5.8,4,2,2,490,-37.7749,145.0242,1730000
1496000,3,5.8,3,2,1,743,-37.7728,145.026,1700000
1496000,3,5.8,3,2,1,170,-37.7674,145.0209,750000
1496000,3,5.8,3,2,4,735,-37.7706,145.0225,2350000
1496000,3,5.8,3,1,4,553,-37.7728,145.0214,1350000
1496000,4,5.8,4,3,2,575,-37.7671,145.0176,2000000
1496000,2,5.8,2,1,1,285,-37.774,145.0244,1010000
1496000,3,5.8,3,1,2,630,-37.7713,145.0196,1065000
1496000,3,5.8,3,1,2,382,-37.7696,145.0188,1055000
1496000,3,5.8,3,1,1,0,-37.7714,145.0173,1500000
1496000,3,5.8,1,1,1,453,-37.7772,145.0232,1510000
1496000,3,5.8,3,1,3,590,-37.7673,145.021,1145000
1496000,3,5.8,3,1,1,496,-37.7737,145.018,1375000
1625000,2,1.6,2,1,0,128,-37.7941,144.9802,1000000
1625000,3,1.6,3,2,2,0,-37.8029,144.975,1252000
1625000,4,1.6,4,1,1,186,-37.8048,144.9806,1780000
1625000,1,1.6,1,1,0,87,-37.8019,144.9821,947500
1625000,2,1.6,2,1,0,0,-37.8006,144.9814,1460000
1625000,4,1.6,4,4,2,337,-37.8052,144.9739,3310000
1625000,3,1.6,3,2,1,138,-37.795,144.9806,1481000
1625000,3,1.6,3,2,1,187,-37.8003,144.9806,2200000
1625000,3,1.6,3,1,1,113,-37.7966,144.9821,1250000
1625000,2,1.6,3,1,0,95,-37.8032,144.9825,1440000
1625000,2,1.6,2,1,0,141,-37.7946,144.9765,1315000
1625000,4,1.6,4,1,0,177,-37.7999,144.9759,1950000
1625000,4,1.6,3,2,1,132,-37.8004,144.9768,1620000
1625000,3,1.6,3,2,1,261,-37.803,144.9806,1600000
1625000,2,1.6,2,1,0,106,-37.7968,144.9781,1122000
1625000,2,1.6,2,1,1,157,-37.7941,144.98,1300000
1625000,2,1.6,2,2,1,64,-37.7956,144.9804,800000
1625000,4,1.6,4,3,2,286,-37.7999,144.9755,4011000
1625000,2,1.6,2,1,0,67,-37.7969,144.9759,677000
1450000,2,3.5,2,1,0,104,-37.7927,144.9796,860000
1450000,2,3.5,2,1,0,107,-37.7898,144.9794,870000
1450000,2,3.5,3,1,0,152,-37.791,144.9809,1116000
1450000,4,3.5,4,2,1,266,-37.7797,144.9861,1450000
1450000,3,3.5,3,2,1,177,-37.7851,144.9934,2170000
1450000,3,3.5,3,1,0,249,-37.7754,144.9806,1000000
1450000,2,3.5,2,2,1,134,-37.7916,144.9784,770000
1450000,2,3.5,2,1,1,150,-37.7833,144.9819,1008000
1450000,3,3.5,2,1,1,197,-37.7835,144.9816,1371000
1450000,2,3.5,2,1,0,122,-37.7818,144.9863,1055000
1450000,3,3.5,3,1,0,275,-37.7779,144.9862,1286000
1450000,3,3.5,3,1,0,176,-37.7892,144.9773,1655000
1450000,3,3.5,2,1,1,148,-37.7835,144.9799,1181000
1450000,5,3.5,5,2,3,818,-37.7749,144.9864,2875000
1450000,2,3.5,2,1,0,145,-37.791,144.9779,990000
1450000,4,3.5,4,2,2,233,-37.7786,144.9818,1950000
1450000,4,3.5,3,2,1,445,-37.786,144.9864,3400000
1450000,4,3.5,4,2,1,188,-37.7815,144.9869,1785000
1450000,2,3.5,2,1,0,143,-37.7887,144.9888,1315000
1450000,2,3.5,2,1,1,223,-37.7829,144.9782,1210000
1450000,3,3.5,3,2,1,104,-37.7813,144.9834,1275000
1450000,3,3.5,2,1,1,378,-37.7739,144.9819,1141000
1450000,2,3.5,2,1,0,148,-37.7841,144.9793,1255000
1450000,3,3.5,3,2,1,240,-37.782,144.9834,1700000
1450000,2,3.5,2,1,0,136,-37.7819,144.9824,1290000
1450000,2,3.5,2,1,0,106,-37.7823,144.9864,875000
1450000,3,3.5,3,1,1,225,-37.7852,144.9868,1851000
1450000,2,3.5,2,1,2,487,-37.7737,144.9822,1222500
1450000,2,3.5,2,1,0,0,-37.7848,144.9806,1232000
1450000,1,3.5,2,1,0,153,-37.7851,144.9784,899000
1450000,3,3.5,4,1,2,475,-37.7786,144.9846,2300000
1450000,2,3.5,2,1,0,100,-37.788,144.9791,937500
1450000,3,3.5,3,2,0,357,-37.7778,144.9824,1710000
1450000,3,3.5,3,1,0,370,-37.7794,144.9892,1600000
1450000,3,3.5,3,1,1,203,-37.7834,144.9862,1300000
1450000,4,3.5,4,2,1,197,-37.7828,144.9832,2300000
1450000,3,3.5,3,2,0,127,-37.7851,144.9809,1300000
1450000,3,3.5,3,1,0,309,-37.776,144.9832,1300000
1450000,3,3.5,3,2,0,202,-37.7835,144.9867,2150000
1450000,3,3.5,3,1,0,193,-37.7836,144.985,1581000
1450000,2,3.5,2,1,1,0,-37.777,144.9838,650000
1450000,2,3.5,2,1,2,204,-37.7824,144.9801,1283000
1450000,3,3.5,3,2,1,118,-37.7839,144.9807,1450000
1450000,2,3.5,2,1,0,160,-37.783,144.9866,1325000
1100000,2,4.4,2,1,1,168,-37.7835,144.9339,865500
1100000,3,4.4,3,2,0,167,-37.7869,144.9228,870000
1100000,2,4.4,2,1,1,0,-37.7852,144.9223,715000
1100000,3,4.4,3,1,0,294,-37.7856,144.9292,1130000
1100000,3,4.4,3,1,1,272,-37.7857,144.931,1110000
1100000,2,4.4,2,1,1,193,-37.7861,144.9238,950000
1100000,2,4.4,2,1,0,136,-37.7839,144.9343,918000
1100000,2,4.4,2,1,1,140,-37.7867,144.9342,730000
1100000,2,4.4,2,1,0,225,-37.7849,144.9197,855000
1100000,2,4.4,2,1,0,202,-37.7849,144.9257,860000
1100000,3,4.4,3,1,1,212,-37.7818,144.9247,1012000
1100000,3,4.4,3,1,0,162,-37.7869,144.9253,885000
1100000,3,4.4,2,1,1,313,-37.7853,144.9235,1315000
1100000,4,4.4,4,1,1,616,-37.7837,144.9319,1700000
1100000,3,4.4,3,2,2,0,-37.7826,144.9261,1205000
1100000,1,4.4,1,1,1,0,-37.7854,144.9326,250000
1100000,2,4.4,2,1,1,0,-37.7838,144.9273,845000
1100000,3,4.4,3,2,0,179,-37.7857,144.9305,1100000
1100000,2,4.4,2,1,0,165,-37.7847,144.9341,957000
1100000,3,4.4,3,1,4,402,-37.7867,144.9249,991000
1100000,3,4.4,4,2,0,162,-37.7866,144.9343,850000
1100000,3,4.4,3,1,1,244,-37.7823,144.9278,1115000
883500,4,6.4,4,2,1,319,-37.7943,144.8875,1225000
883500,3,6.4,3,1,1,292,-37.797,144.9051,1003000
883500,3,6.4,3,1,0,164,-37.7959,144.8863,840000
883500,3,6.4,3,2,0,497,-37.7958,144.9024,1362000
883500,4,6.4,4,2,1,154,-37.7983,144.8911,977000
883500,3,6.4,3,2,2,204,-37.8012,144.8921,876000
883500,3,6.4,3,1,1,361,-37.7913,144.8879,910000
883500,2,6.4,2,1,1,0,-37.7906,144.8856,375000
883500,2,6.4,2,1,0,215,-37.7922,144.891,752000
883500,3,6.4,3,1,3,585,-37.7941,144.8924,1155000
883500,3,6.4,3,1,3,413,-37.7931,144.893,930000
883500,3,6.4,3,1,1,0,-37.7962,144.8851,853000
883500,4,6.4,3,1,2,411,-37.7969,144.9049,1290000
883500,4,6.4,2,1,2,277,-37.7901,144.8883,775000
883500,2,6.4,2,1,0,210,-37.7969,144.883,900000
883500,4,6.4,4,2,3,0,-37.7923,144.8848,1300000
883500,3,6.4,3,2,1,197,-37.8021,144.8924,775000
883500,2,6.4,2,1,2,657,-37.7909,144.8884,950000
883500,3,6.4,3,1,1,265,-37.7975,144.8894,760000
883500,2,6.4,2,1,1,162,-37.796,144.899,575000
883500,4,6.4,3,1,2,633,-37.802,144.889,1100000
883500,3,6.4,2,1,1,451,-37.8023,144.8915,932000
883500,3,6.4,3,1,2,323,-37.7935,144.8893,780000
883500,2,6.4,2,1,1,184,-37.7988,144.902,1170000
883500,3,6.4,3,1,1,246,-37.8012,144.8924,747000
883500,3,6.4,3,2,2,384,-37.7976,144.8976,1045000
883500,3,6.4,3,1,1,242,-37.7956,144.8848,775000
883500,3,6.4,3,2,2,322,-37.7963,144.8862,860500
883500,3,6.4,3,1,0,262,-37.8022,144.8924,875000
883500,2,6.4,2,1,2,253,-37.7968,144.8887,711000
883500,2,6.4,2,1,1,212,-37.7903,144.8879,690500
883500,2,6.4,2,1,1,320,-37.7964,144.8871,747000
883500,2,6.4,2,1,1,313,-37.7966,144.9016,858000
883500,2,6.4,2,1,1,222,-37.7962,144.8844,835000
883500,2,6.4,2,1,1,132,-37.7946,144.8903,661000
883500,2,6.4,2,1,0,258,-37.7959,144.8901,757500
883500,3,6.4,3,1,0,190,-37.795,144.883,850000
883500,3,6.4,3,1,1,211,-37.8059,144.901,740000
883500,3,6.4,3,2,2,196,-37.7987,144.9034,980000
883500,2,6.4,2,1,2,260,-37.7969,144.9042,800000
883500,2,6.4,2,1,0,130,-37.7988,144.9045,760000
883500,2,6.4,2,1,0,238,-37.7946,144.8944,823000
883500,4,6.4,4,2,1,319,-37.7943,144.8875,1225000
883500,3,6.4,3,1,0,268,-37.7942,144.8933,886500
883500,3,6.4,3,2,0,458,-37.7942,144.8832,767500
883500,4,6.4,4,2,1,369,-37.7914,144.8957,815000
883500,4,6.4,4,1,1,799,-37.7958,144.9001,1450000
883500,2,6.4,2,1,1,355,-37.7931,144.8938,745000
883500,2,6.4,2,1,2,274,-37.7939,144.8846,716000
2025000,3,9.2,3,2,3,680,-37.854,145.0832,1735000
2025000,2,9.2,3,1,2,653,-37.8573,145.077,1699000
2025000,4,9.2,4,3,2,856,-37.8628,145.0436,3400000
2025000,5,9.2,4,3,2,919,-37.8637,145.0438,3730000
2025000,4,9.2,4,2,2,868,-37.8522,145.0893,1800000
2025000,4,9.2,4,2,1,739,-37.8513,145.0601,1998000
2025000,4,9.2,4,2,4,1318,-37.853,145.0491,3110000
2025000,3,9.2,3,1,2,627,-37.8599,145.0898,1780000
2025000,3,9.2,3,2,2,217,-37.8639,145.0641,1425000
2025000,3,9.2,3,1,1,753,-37.8543,145.0889,1530000
2025000,4,9.2,4,4,2,708,-37.8646,145.0673,1900000
2025000,2,9.2,3,1,2,660,-37.8536,145.0911,1500000
2025000,3,9.2,3,2,1,704,-37.852,145.0942,1360000
2025000,5,9.2,5,3,4,619,-37.8554,145.0611,2175000
2025000,4,9.2,4,3,2,638,-37.8523,145.0726,2325000
2025000,4,9.2,4,2,3,630,-37.856,145.0691,2538000
2025000,4,9.2,4,3,4,1258,-37.8552,145.082,2300000
2025000,3,9.2,3,2,1,704,-37.852,145.0942,1600000
2025000,3,9.2,3,2,2,904,-37.856,145.0705,2100000
2025000,3,9.2,4,2,2,745,-37.8501,145.059,2115000
2025000,3,9.2,3,2,2,625,-37.8602,145.0925,1700000
2025000,4,9.2,4,2,2,859,-37.8625,145.044,3500000
2025000,3,9.2,3,2,2,652,-37.8556,145.068,1750000
2025000,3,9.2,3,2,1,233,-37.8515,145.0938,967500
2025000,4,9.2,4,2,3,553,-37.8589,145.0413,2077000
2025000,4,9.2,4,3,2,1184,-37.8526,145.0848,2850000
2025000,3,9.2,3,1,1,215,-37.85,145.057,1222000
2025000,4,9.2,3,2,2,662,-37.8588,145.0832,1550000
2025000,3,9.2,3,1,2,297,-37.847,145.0535,1660000
2025000,6,9.2,5,3,2,650,-37.8534,145.0785,2250000
2025000,4,9.2,4,2,2,630,-37.8667,145.0752,2020000
2025000,2,9.2,2,0,0,207,-37.863,145.0501,845000
2025000,3,9.2,3,2,2,370,-37.8597,145.0883,1510000
2025000,4,9.2,4,2,2,659,-37.8509,145.0916,2010000
2025000,4,9.2,4,3,4,0,-37.8541,145.0643,2975000
2025000,3,9.2,3,2,2,669,-37.8596,145.0871,1275000
2025000,4,9.2,4,3,2,743,-37.8566,145.0439,1800000
2025000,3,9.2,3,1,3,650,-37.8571,145.0766,1820000
2025000,4,9.2,4,2,2,652,-37.8479,145.0557,2376000
2025000,2,9.2,2,1,0,251,-37.8627,145.0402,1020000
2025000,3,9.2,3,1,2,504,-37.8541,145.0544,1456000
2025000,3,9.2,3,2,3,607,-37.8534,145.0735,1875000
2025000,3,9.2,3,3,2,385,-37.8524,145.0425,1430000
2025000,6,9.2,6,2,2,0,-37.8519,145.091,2300000
2025000,5,9.2,5,3,1,696,-37.8563,145.0709,2000000
2025000,4,9.2,4,0,0,769,-37.8628,145.0734,1550000
2025000,3,9.2,4,2,4,1005,-37.8528,145.0487,1625000
2025000,5,9.2,5,3,2,650,-37.8534,145.0785,1960000
2025000,4,9.2,4,3,1,650,-37.8581,145.078,1700000
2025000,3,9.2,3,2,2,328,-37.8529,145.0605,1375000
2025000,2,9.2,2,1,2,334,-37.8577,145.0576,920000
2025000,2,9.2,2,1,1,412,-37.8541,145.051,1280000
2025000,3,9.2,3,1,2,652,-37.8552,145.0785,1825000
2025000,5,9.2,5,4,4,802,-37.8627,145.0719,2825000
2025000,3,9.2,4,2,4,885,-37.8577,145.0421,2825000
2025000,4,9.2,3,3,2,366,-37.8503,145.0586,1825000
2025000,4,9.2,4,2,3,733,-37.8561,145.0864,2016000
2025000,5,9.2,5,3,3,778,-37.8582,145.0715,3085000
2025000,3,9.2,3,1,3,557,-37.8556,145.0499,1710000
2025000,3,9.2,3,1,3,603,-37.8503,145.0754,1770000
2025000,3,9.2,3,1,2,650,-37.8505,145.0852,1765000
2025000,3,9.2,2,1,2,821,-37.8581,145.0685,2000000
2025000,2,9.2,2,2,2,718,-37.858,145.0696,1600000
2025000,3,9.2,3,2,2,668,-37.8489,145.0711,1880000
2025000,5,9.2,5,3,2,642,-37.859,145.0656,2352500
2025000,5,9.2,5,4,2,830,-37.8563,145.072,3860000
2025000,4,9.2,4,3,2,840,-37.8538,145.0641,2625000
2025000,5,9.2,5,2,2,400,-37.8572,145.0555,1650000
2025000,4,9.2,3,3,2,677,-37.8476,145.0554,3010000
2025000,4,9.2,4,2,2,775,-37.8561,145.0934,1950000
2025000,3,9.2,3,1,2,700,-37.8553,145.0711,2200000
2025000,3,9.2,3,1,3,609,-37.8542,145.0733,1751000
2025000,4,9.2,4,2,3,548,-37.8536,145.0547,1857000
2025000,3,9.2,3,1,3,401,-37.8471,145.051,1500000
2025000,4,9.2,4,3,2,603,-37.8521,145.0657,2725000
2025000,2,9.2,2,1,1,553,-37.8464,145.0511,1723000
2025000,3,9.2,3,1,2,762,-37.8575,145.0554,2800000
2025000,3,9.2,3,1,2,685,-37.8538,145.0842,1665000
2025000,3,9.2,3,1,2,615,-37.8578,145.0919,1420000
2025000,3,9.2,3,2,2,307,-37.8531,145.086,1550000
2025000,4,9.2,4,2,2,706,-37.8573,145.0904,1920000
2025000,5,9.2,5,3,2,696,-37.8478,145.0566,2100000
2025000,5,9.2,5,2,2,654,-37.8515,145.0922,2410000
2025000,4,9.2,4,2,2,645,-37.8516,145.061,2100000
